未分组,#genre#
云南卫视,http://120.87.4.29:80/PLTV/88888973/224/3221226650/10000100000000060000000002070296_0.smil/01.m3u8?fmt=ts2hls,1666,01.m3u8,0,7325,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKcIwyqrcC8D0FYq%2F72F%2FHx2%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000002213754%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
海南卫视,http://120.87.4.29:80/PLTV/88888973/224/3221226653/10000100000000060000000002070297_0.smil/01.m3u8?fmt=ts2hls,1666,01.m3u8,0,7324,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKdNOFpjZU6VdQkYE7fP2MyC%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000002213755%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
青海卫视,http://120.87.4.29:80/PLTV/88888973/224/3221226646/10000100000000060000000002016680_0.smil/01.m3u8?fmt=ts2hls,1666,01.m3u8,0,7888,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKcQvdFkYSdEacQuWCw9aGiK%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000002158706%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
中国教育,http://120.87.4.29:80/PLTV/88888973/224/3221226675/10000100000000060000000002070301_0.smil/01.m3u8?fmt=ts2hls,1666,01.m3u8,0,7939,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKfPWDfWdL%2B%2Fvx888AUZpmkP%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000002213759%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
三沙卫视,http://120.87.4.29:80/PLTV/88888973/224/3221226641/10000100000000060000000002048493_0.smil/01.m3u8?fmt=ts2hls,1666,01.m3u8,0,7324,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKc%2BZujeDa2PJJ57ximPgI7Q%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000002191323%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
央视文化精品,http://120.87.4.29:80/PLTV/88888973/224/3221226630/10000100000000060000000001611768_0.smil/01.m3u8?fmt=ts2hls,1666,01.m3u8,0,7888,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKcAeYzFG2%2BkKZng2CoQ0syV%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000001749923%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广东综艺-4K,http://120.87.4.5:80/PLTV/88888973/224/3221226174/10000100000000060000000001154677_0.smil/01.m3u8?fmt=ts2hls,83,01.m3u8,0,28893,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowks7JFSNmqxY+Vs2cx118+R:20181110091937,END&GuardEncType=2
央视台球,http://120.87.4.5:80/PLTV/88888973/224/3221226611/10000100000000060000000001611741_0.smil/01.m3u8?fmt=ts2hls,83,01.m3u8,0,7887,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKfBomF1wMIkPXlGvdt%2BOdiT%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000001749896%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广东珠江 高清GDL,http://120.87.4.6:80/PLTV/88888973/224/3221226220/10000100000000060000000001339130_0.smil/01.m3u8?fmt=ts2hls,83,01.m3u8,0,15614,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowkrk0oGNvEfdCtJuc3+1JIh:20181110091937,END&GuardEncType=2
珠江台测试GDL,http://120.87.4.6:80/PLTV/88888973/224/3221226220/10000100000000060000000001339130_0.smil/01.m3u8?fmt=ts2hls,83,01.m3u8,0,15614,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCowkrk0oGNvEfdCtJuc3+1JIh:20181110091937,END&GuardEncType=1
山东教育,http://120.87.4.9:80/PLTV/88888973/224/3221225760/10000100000000060000000000336017_0.smil/01.m3u8?fmt=ts2hls,123,01.m3u8,0,2441,0,0&accountinfo=Wti4h1vlszvIgmJ2Rn+JT30YqhIlb959YafU65xwPQuFI6KpBBcFipVQNWSpm9U4cljBwkAKGt2Lq1W8IgjWjgzcX+uhk0/ut3dCvLMCown4m/3DA2VX1ust3+rZp51H:20181110091937,END&GuardEncType=2
风云足球,http://120.87.4.9:80/PLTV/88888973/224/3221226616/10000100000000060000000001611739_0.smil/01.m3u8?fmt=ts2hls,123,01.m3u8,0,7888,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKcMQQUoCN655exqK8DxQMLv%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000001749895%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
怀旧剧场,http://120.87.4.9:80/PLTV/88888973/224/3221226614/10000100000000060000000001611743_0.smil/01.m3u8?fmt=ts2hls,123,01.m3u8,0,7887,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKe2p5rFpNpxIcW062%2Fe50Wf%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000001749898%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
风云剧场,http://120.87.4.9:80/PLTV/88888973/224/3221226620/10000100000000060000000001611762_0.smil/01.m3u8?fmt=ts2hls,123,01.m3u8,0,7887,0,0&accountinfo=DFCRdMxijF4zrGtLIr5cFqbfS82Ez9PXCN%2Bgik%2BloU%2FpQANH5JgCEW4yFOvWWcHfgo4dffONV39hM7OmkB%2BynH4B3UIEEPyRkVd1yj5rnKfLXFUmz7DanU012KHrhpSP%3A20230825091055%2C9076950053888%2C220.198.104.115%2C20230825091055%2C10000100000000050000000001749912%2C9B94DE4B7BF376A597BFFDBB48635CBC%2C-1%2C1%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
广东卫视高清,http://163.177.122.117:9901/udp://@224.1.8.2:5000
珠江高清,http://163.177.122.117:9901/udp://@224.1.8.3:5000
广东新闻,http://163.177.122.117:9901/udp://@224.1.8.4:5000
广东公共,http://163.177.122.117:9901/udp://@224.1.8.5:5000
广东体育高清,http://163.177.122.117:9901/udp://@224.1.8.6:5000
广东国际,http://163.177.122.117:9901/udp://@224.1.8.7:5000
广东经济科教高清,http://163.177.122.117:9901/udp://@224.1.8.8:5000
广东南方卫视,http://163.177.122.117:9901/udp://@224.1.8.9:5000
广东影视,http://163.177.122.117:9901/udp://@224.1.8.10:5000
广东少儿,http://163.177.122.117:9901/udp://@224.1.8.11:5000
CCTV1高清,http://163.177.122.117:9901/udp://@224.1.8.12:5000
CCTV2高清,http://163.177.122.117:9901/udp://@224.1.8.13:5000
cctv3,http://163.177.122.117:9901/udp://@224.1.8.14:5000
cctv4,http://163.177.122.117:9901/udp://@224.1.8.15:5000
cctv5,http://163.177.122.117:9901/udp://@224.1.8.16:5000
CCTV5+体育高清,http://163.177.122.117:9901/udp://@224.1.8.17:5000
cctv6,http://163.177.122.117:9901/udp://@224.1.8.18:5000
CCTV7高清,http://163.177.122.117:9901/udp://@224.1.8.19:5000
cctv8,http://163.177.122.117:9901/udp://@224.1.8.20:5000
CCTV9高清,http://163.177.122.117:9901/udp://@224.1.8.21:5000
CCTV10高清,http://163.177.122.117:9901/udp://@224.1.8.22:5000
cctv11,http://163.177.122.117:9901/udp://@224.1.8.23:5000
CCTV12高清,http://163.177.122.117:9901/udp://@224.1.8.24:5000
cctv13,http://163.177.122.117:9901/udp://@224.1.8.25:5000
CCTV14高清,http://163.177.122.117:9901/udp://@224.1.8.26:5000
cctv15,http://163.177.122.117:9901/udp://@224.1.8.27:5000
cctvnews,http://163.177.122.117:9901/udp://@224.1.8.28:5000
广东嘉佳卡通,http://163.177.122.117:9901/udp://@224.1.8.29:5000
卡酷少儿,http://163.177.122.117:9901/udp://@224.1.8.30:5000
金鹰卡通,http://163.177.122.117:9901/udp://@224.1.8.31:5000
炫动卡通,http://163.177.122.117:9901/udp://@224.1.8.32:5000
湖南卫视高清,http://163.177.122.117:9901/udp://@224.1.8.33:5000
浙江卫视高清,http://163.177.122.117:9901/udp://@224.1.8.34:5000
江苏卫视高清,http://163.177.122.117:9901/udp://@224.1.8.35:5000
东方卫视高清,http://163.177.122.117:9901/udp://@224.1.8.36:5000
安徽卫视高清,http://163.177.122.117:9901/udp://@224.1.8.37:5000
北京卫视高清,http://163.177.122.117:9901/udp://@224.1.8.38:5000
天津卫视高清,http://163.177.122.117:9901/udp://@224.1.8.39:5000
山东卫视高清,http://163.177.122.117:9901/udp://@224.1.8.40:5000
江西卫视高清,http://163.177.122.117:9901/udp://@224.1.8.41:5000
深圳卫视高清,http://163.177.122.117:9901/udp://@224.1.8.42:5000
湖北卫视高清,http://163.177.122.117:9901/udp://@224.1.8.43:5000
辽宁卫视高清,http://163.177.122.117:9901/udp://@224.1.8.44:5000
黑龙江卫视高清,http://163.177.122.117:9901/udp://@224.1.8.45:5000
贵州卫视高清,http://163.177.122.117:9901/udp://@224.1.8.46:5000
四川卫视高清,http://163.177.122.117:9901/udp://@224.1.8.47:5000
重庆卫视高清,http://163.177.122.117:9901/udp://@224.1.8.48:5000
河北卫视高清,http://163.177.122.117:9901/udp://@224.1.8.49:5000
东南卫视高清,http://163.177.122.117:9901/udp://@224.1.8.50:5000
吉林卫视高清,http://163.177.122.117:9901/udp://@224.1.8.51:5000
CETV1高清,http://163.177.122.117:9901/udp://@224.1.8.53:5000
金鹰纪实高清,http://163.177.122.117:9901/udp://@224.1.8.54:5000
北京纪实高清,http://163.177.122.117:9901/udp://@224.1.8.55:5000
上海纪实高清,http://163.177.122.117:9901/udp://@224.1.8.56:5000
河南卫视,http://163.177.122.117:9901/udp://@224.1.8.57:5000
云南卫视,http://163.177.122.117:9901/udp://@224.1.8.58:5000
广西卫视,http://163.177.122.117:9901/udp://@224.1.8.59:5000
陕西卫视,http://163.177.122.117:9901/udp://@224.1.8.60:5000
山西卫视,http://163.177.122.117:9901/udp://@224.1.8.61:5000
内蒙古卫视,http://163.177.122.117:9901/udp://@224.1.8.62:5000
青海卫视,http://163.177.122.117:9901/udp://@224.1.8.63:5000
旅游卫视,http://163.177.122.117:9901/udp://@224.1.8.64:5000
宁夏卫视,http://163.177.122.117:9901/udp://@224.1.8.65:5000
西藏卫视,http://163.177.122.117:9901/udp://@224.1.8.66:5000
新疆卫视,http://163.177.122.117:9901/udp://@224.1.8.67:5000
甘肃卫视,http://163.177.122.117:9901/udp://@224.1.8.68:5000
兵团卫视,http://163.177.122.117:9901/udp://@224.1.8.69:5000
厦门卫视,http://163.177.122.117:9901/udp://@224.1.8.70:5000
广东南方购物,http://163.177.122.117:9901/udp://@224.1.8.71:5000
岭南戏曲,http://163.177.122.117:9901/udp://@224.1.8.72:5000
房产频道,http://163.177.122.117:9901/udp://@224.1.8.73:5000
现代教育,http://163.177.122.117:9901/udp://@224.1.8.74:5000
移动频道,http://163.177.122.117:9901/udp://@224.1.8.76:5000
山东教育,http://163.177.122.117:9901/udp://@224.1.8.78:5000
财富天下,http://163.177.122.117:9901/udp://@224.1.8.79:5000
中国交通,http://163.177.122.117:9901/udp://@224.1.8.80:5000
酒店频道,http://221.7.175.127:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
北海新闻综合,http://221.7.175.127:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
北海公共,http://221.7.175.127:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://221.7.175.127:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://221.7.175.127:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://221.7.175.127:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://221.7.175.127:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://221.7.175.127:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://221.7.175.127:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://221.7.175.127:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://221.7.175.127:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://221.7.175.127:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://221.7.175.127:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://221.7.175.127:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://221.7.175.127:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://221.7.175.127:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://221.7.175.127:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://221.7.175.127:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://221.7.175.127:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://221.7.175.127:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://221.7.175.127:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://221.7.175.127:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CGTN中央英语新闻,http://221.7.175.127:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://221.7.175.127:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://221.7.175.127:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://221.7.175.127:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://221.7.175.127:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://221.7.175.127:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://221.7.175.127:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://221.7.175.127:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://221.7.175.127:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://221.7.175.127:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.7.175.127:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://221.7.175.127:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://221.7.175.127:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://221.7.175.127:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://221.7.175.127:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://221.7.175.127:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://221.7.175.127:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://221.7.175.127:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://221.7.175.127:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.7.175.127:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://221.7.175.127:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://221.7.175.127:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.7.175.127:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://221.7.175.127:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://221.7.175.127:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://221.7.175.127:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.7.175.127:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://221.7.175.127:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://221.7.175.127:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
24KZ,http://120.70.60.179:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
CGTN俄语,http://120.70.60.179:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
Рика ТВ,http://120.70.60.179:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=0&authid=0
Хабар,http://120.70.60.179:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
Manas TV,http://120.70.60.179:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
Новое телевидение,http://120.70.60.179:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
qazaqstantv,http://120.70.60.179:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
Abai TV,http://120.70.60.179:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0
MTKR,http://120.70.60.179:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
Qazsport,http://120.70.60.179:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视-3,http://120.70.60.179:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视-5,http://120.70.60.179:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://120.70.60.179:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://120.70.60.179:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://120.70.60.179:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://120.70.60.179:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://120.70.60.179:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://120.70.60.179:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://120.70.60.179:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://120.70.60.179:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://120.70.60.179:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://120.70.60.179:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
广告测试,http://120.70.60.179:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
广东珠江sw,http://10.10.10.1:8866/udp/239.12.21.3:10001
广东卫视高清sw,http://10.10.10.1:8866/udp/239.12.22.1:10001
广东科教高清sw,http://10.10.10.1:8866/udp/239.12.22.2:10001
CCTV1高清sw,http://10.10.10.1:8866/udp/239.12.22.3:10001
CCTV5+高清sw,http://10.10.10.1:8866/udp/239.12.22.4:10001
CCTV3高清sw,http://10.10.10.1:8866/udp/239.12.22.5:10001
CCTV5高清sw,http://10.10.10.1:8866/udp/239.12.22.6:10001
CCTV6高清sw,http://10.10.10.1:8866/udp/239.12.22.7:10001
CCTV8高清sw,http://10.10.10.1:8866/udp/239.12.22.8:10001
CCTV2,http://10.8.8.200:9003/hls/2/index.m3u8
CCTV3,http://10.8.8.200:9003/hls/3/index.m3u8
CCTV4,http://10.8.8.200:9003/hls/4/index.m3u8
CCTV5,http://10.8.8.200:9003/hls/5/index.m3u8
CCTV6,http://10.8.8.200:9003/hls/6/index.m3u8
CCTV7,http://10.8.8.200:9003/hls/7/index.m3u8
CCTV8,http://10.8.8.200:9003/hls/8/index.m3u8
CCTV9,http://10.8.8.200:9003/hls/9/index.m3u8
CCTV10,http://10.8.8.200:9003/hls/10/index.m3u8
CCTV11,http://10.8.8.200:9003/hls/11/index.m3u8
CCTV12,http://10.8.8.200:9003/hls/12/index.m3u8
CCTV13,http://10.8.8.200:9003/hls/13/index.m3u8
CCTV14,http://10.8.8.200:9003/hls/14/index.m3u8
CCTV15,http://10.8.8.200:9003/hls/15/index.m3u8
CCTV16,http://10.8.8.200:9003/hls/16/index.m3u8
CCTV17,http://10.8.8.200:9003/hls/17/index.m3u8
CCTV5+,http://10.8.8.200:9003/hls/18/index.m3u8
河北卫视高清,http://10.8.8.200:9003/hls/19/index.m3u8
河北经济生活,http://10.8.8.200:9003/hls/20/index.m3u8
河北都市,http://10.8.8.200:9003/hls/21/index.m3u8
河北影视剧,http://10.8.8.200:9003/hls/22/index.m3u8
河北少儿科教,http://10.8.8.200:9003/hls/23/index.m3u8
河北农民,http://10.8.8.200:9003/hls/25/index.m3u8
保定公共频道,http://10.8.8.200:9003/hls/27/index.m3u8
徐水电视,http://10.8.8.200:9003/hls/29/index.m3u8
北京卫视,http://10.8.8.200:9003/hls/30/index.m3u8
天津卫视,http://10.8.8.200:9003/hls/31/index.m3u8
山西卫视,http://10.8.8.200:9003/hls/32/index.m3u8
内蒙古卫,http://10.8.8.200:9003/hls/33/index.m3u8
辽宁卫视,http://10.8.8.200:9003/hls/34/index.m3u8
吉林卫视,http://10.8.8.200:9003/hls/35/index.m3u8
黑龙江卫视,http://10.8.8.200:9003/hls/36/index.m3u8
东方卫视,http://10.8.8.200:9003/hls/37/index.m3u8
江苏卫视,http://10.8.8.200:9003/hls/38/index.m3u8
浙江卫视,http://10.8.8.200:9003/hls/39/index.m3u8
安徽卫视,http://10.8.8.200:9003/hls/40/index.m3u8
东南卫视,http://10.8.8.200:9003/hls/41/index.m3u8
江西卫视,http://10.8.8.200:9003/hls/42/index.m3u8
山东卫视,http://10.8.8.200:9003/hls/43/index.m3u8
河南卫视,http://10.8.8.200:9003/hls/44/index.m3u8
湖北卫视,http://10.8.8.200:9003/hls/45/index.m3u8
湖南卫视,http://10.8.8.200:9003/hls/46/index.m3u8
广东卫视,http://10.8.8.200:9003/hls/47/index.m3u8
广西卫视,http://10.8.8.200:9003/hls/48/index.m3u8
海南卫视,http://10.8.8.200:9003/hls/49/index.m3u8
重庆卫视,http://10.8.8.200:9003/hls/50/index.m3u8
四川卫视,http://10.8.8.200:9003/hls/51/index.m3u8
贵州卫视,http://10.8.8.200:9003/hls/52/index.m3u8
云南卫视,http://10.8.8.200:9003/hls/53/index.m3u8
西藏卫视,http://10.8.8.200:9003/hls/54/index.m3u8
陕西卫视,http://10.8.8.200:9003/hls/55/index.m3u8
甘肃卫视,http://10.8.8.200:9003/hls/56/index.m3u8
华海会议,http://192.168.200.15:8080/live/dajingcloud.m3u8
CCTV1-综合,http://192.168.40.253:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2-财经,http://192.168.40.253:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3-综艺,http://192.168.40.253:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4-国际,http://192.168.40.253:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5-体育,http://192.168.40.253:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6-电影,http://192.168.40.253:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7-军农,http://192.168.40.253:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8-电视剧,http://192.168.40.253:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9-纪录,http://192.168.40.253:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10-科教,http://192.168.40.253:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11-戏曲,http://192.168.40.253:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12-社会与法,http://192.168.40.253:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13-新闻,http://192.168.40.253:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14-少儿,http://192.168.40.253:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
